3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
5189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
